# Sensor Zaisentalstraße, Reutlingen, Germany (Citizen Science project sensor.community/4244)
# https://aqicn.org/station/@54451/
# Daily pm25
date,min,max,pm25,q1,q3,stdev,count
2019-12-09T00:00:00.000Z,0.5,1.95,0.82,0.68,0.99,0.259,316
2019-12-10T00:00:00.000Z,1.11,16.7,2.63,2.06,4.36,3.166,402
2019-12-11T00:00:00.000Z,1.1,11.12,5.27,4.07,5.95,1.76,434
2019-12-12T00:00:00.000Z,0.5,17.73,2.31,1.32,3.26,1.752,492
2019-12-13T00:00:00.000Z,0.45,6.89,1.18,0.86,1.63,0.724,565
2019-12-14T00:00:00.000Z,0.45,7.74,1.02,0.83,1.33,0.945,400
2019-12-15T00:00:00.000Z,0.44,5.92,1.05,0.56,2.16,1.064,578
2019-12-16T00:00:00.000Z,0.82,13.53,4.51,3.61,5.07,1.841,291
2019-12-17T00:00:00.000Z,2,15.27,6.18,4.75,7.36,2.028,223
2019-12-18T00:00:00.000Z,1.58,15.5,4.59,3.75,6.39,2.475,450
2019-12-19T00:00:00.000Z,2.61,20.21,4.16,3.7,5.84,2.498,505
2019-12-20T00:00:00.000Z,0.61,12.04,4.48,1.78,5.55,2.268,554
2019-12-21T00:00:00.000Z,0.65,10.02,2.57,1.68,3.78,1.662,551
2019-12-22T00:00:00.000Z,0.45,10.22,1.23,0.87,1.86,0.89,564
2019-12-23T00:00:00.000Z,0.53,2.12,0.78,0.7,0.89,0.222,317
2019-12-25T00:00:00.000Z,1.56,6.8,2.5,2.16,2.82,0.705,144
2019-12-26T00:00:00.000Z,1.88,23.95,4.55,3.74,5.98,2.24,550
2019-12-30T00:00:00.000Z,7.46,9.27,8.36,8.18,8.6,0.383,32
2019-12-31T00:00:00.000Z,3.89,419.05,7.84,5.4,16.82,50.062,580
2020-01-01T00:00:00.000Z,14.16,331.7,31.45,22.81,48.58,35.079,588
2020-01-02T00:00:00.000Z,9.66,25.01,16.45,14.3,19.32,3.323,575
2020-01-03T00:00:00.000Z,1.15,13.74,6.72,2.75,9.15,3.529,559
2020-01-04T00:00:00.000Z,0.8,45.66,2.44,1.79,3.2,3.016,563
2020-01-05T00:00:00.000Z,1.12,17.76,4.01,2.12,6.66,3.191,566
2020-01-06T00:00:00.000Z,5.12,20.19,7.72,6.64,9.93,2.65,533
2020-01-07T00:00:00.000Z,1.12,9.85,3.8,2.97,4.8,1.707,522
2020-01-08T00:00:00.000Z,3.12,8.66,5.34,4.71,6.12,1.033,508
2020-01-09T00:00:00.000Z,0.75,23.83,4.43,3.06,5.24,2.216,537
2020-01-10T00:00:00.000Z,0.5,6.1,1.2,0.84,1.92,0.826,426
2020-01-11T00:00:00.000Z,1.74,20.92,4.76,3.2,7.86,3.225,533
2020-01-12T00:00:00.000Z,5.39,28.28,8.36,7.35,9.36,2.418,570
2020-01-13T00:00:00.000Z,4.44,15.9,8.39,7.5,9.22,1.713,490
2020-01-14T00:00:00.000Z,2.83,21.92,5.95,4.34,7.48,2.297,437
2020-01-15T00:00:00.000Z,0.75,9.07,3.85,2.65,5.04,1.648,463
2020-01-16T00:00:00.000Z,1.3,10.94,2.46,1.88,4.09,2.18,484
2020-01-17T00:00:00.000Z,1.93,13.62,6.34,3.56,8.06,2.386,469
2020-01-18T00:00:00.000Z,0.62,14.25,1.75,1.12,3.26,1.62,505
2020-01-19T00:00:00.000Z,2,24.71,7.57,3.76,9.89,4.108,474
2020-01-20T00:00:00.000Z,1.56,25.76,7.1,3.97,9.24,3.383,370
2020-01-21T00:00:00.000Z,7.25,21.45,13.78,9.1,16.5,3.854,463
2020-01-22T00:00:00.000Z,13.51,17.84,15.08,14.48,15.76,1.113,15
2020-01-23T00:00:00.000Z,12.66,19.82,15.72,14.42,17.54,1.838,86
2020-01-24T00:00:00.000Z,10.39,24.66,13.78,12.73,15.34,2.665,272
2020-01-25T00:00:00.000Z,6.92,31.46,11.74,10.55,14.05,3.21,303
2020-01-26T00:00:00.000Z,2.75,18.94,11.25,8.6,13.29,3.865,303
2020-01-27T00:00:00.000Z,0.8,13.55,4.86,3.4,7.5,2.949,258
2020-01-28T00:00:00.000Z,0.4,3.38,0.66,0.55,0.85,0.38,275
2020-01-29T00:00:00.000Z,0.4,5.31,0.85,0.62,1.21,0.632,310
2020-01-30T00:00:00.000Z,0.45,4.8,1.04,0.8,1.35,0.561,296
2020-01-31T00:00:00.000Z,0.4,3.45,0.55,0.5,0.72,0.389,289
2020-02-01T00:00:00.000Z,0.4,2.46,0.65,0.55,0.84,0.221,328
2020-02-02T00:00:00.000Z,0.4,6.62,0.64,0.55,0.8,0.721,340
2020-02-03T00:00:00.000Z,0.4,9.83,0.79,0.6,1.36,1.031,318
2020-02-04T00:00:00.000Z,0.4,7.78,1.05,0.75,1.44,0.659,258
2020-02-05T00:00:00.000Z,0.9,10.05,1.52,1.3,3.51,1.794,245
2020-02-06T00:00:00.000Z,1.23,11.15,3.74,3.1,4.61,1.474,240
2020-02-07T00:00:00.000Z,2.92,13.32,4.8,4.04,6.55,2.754,219
2020-02-08T00:00:00.000Z,3.7,14.65,8.43,7.38,9.35,1.838,199
2020-02-09T00:00:00.000Z,0.5,11.38,1.57,1.01,5.96,2.868,375
2020-02-10T00:00:00.000Z,0.4,5.01,0.8,0.6,1.22,0.579,365
2020-02-11T00:00:00.000Z,0.4,3.05,0.67,0.55,0.89,0.353,368
2020-02-12T00:00:00.000Z,0.5,4.05,0.96,0.73,1.32,0.508,386
2020-02-13T00:00:00.000Z,0.45,5.18,0.93,0.76,1.23,0.523,374
2020-02-14T00:00:00.000Z,0.4,6.92,0.78,0.6,1.32,1.268,386
2020-02-15T00:00:00.000Z,0.95,5.22,2.64,1.88,3.22,0.8,333
2020-02-16T00:00:00.000Z,0.7,8.13,1.36,1.1,2.02,1.099,376
2020-02-17T00:00:00.000Z,0.45,10.82,0.81,0.7,1,0.821,347
2020-02-18T00:00:00.000Z,0.48,3.68,0.76,0.65,0.95,0.488,312
2020-02-19T00:00:00.000Z,0.45,7.95,0.76,0.64,1.38,0.876,457
2020-02-20T00:00:00.000Z,0.48,6.64,0.99,0.75,1.3,0.742,502
2020-02-21T00:00:00.000Z,0.4,18.57,0.88,0.7,1.97,1.457,436
2020-02-22T00:00:00.000Z,0.66,3.4,1.14,0.99,1.45,0.526,463
2020-02-23T00:00:00.000Z,0.56,2.12,0.92,0.8,1.08,0.224,442
2020-02-24T00:00:00.000Z,0.43,3.26,1,0.8,1.4,0.465,528
2020-02-25T00:00:00.000Z,0.4,4.8,1.05,0.75,1.62,0.607,475
2020-02-26T00:00:00.000Z,0.4,6.9,0.72,0.55,1.05,0.717,421
2020-02-27T00:00:00.000Z,0.4,2.81,0.82,0.68,0.99,0.247,567
2020-02-28T00:00:00.000Z,0.62,5.44,1.35,1.02,1.7,0.545,570
2020-02-29T00:00:00.000Z,0.4,7.58,1.2,0.78,1.7,0.667,582
2020-03-01T00:00:00.000Z,0.4,9.68,0.61,0.55,0.74,0.656,582
2020-03-02T00:00:00.000Z,0.43,8.18,0.72,0.57,1.42,1.071,502
2020-03-03T00:00:00.000Z,0.4,5.17,1.14,0.85,1.98,0.861,433
2020-03-04T00:00:00.000Z,0.65,5.24,1.55,1.22,2.12,0.75,587
2020-03-05T00:00:00.000Z,0.4,7.55,1.04,0.7,2.16,0.974,587
2020-03-06T00:00:00.000Z,0.4,7.41,0.55,0.45,0.91,0.704,589
2020-03-07T00:00:00.000Z,1.42,12.26,3.15,2.64,3.97,1.512,589
2020-03-08T00:00:00.000Z,0.5,13.43,2.52,1.55,3.66,1.45,590
2020-03-09T00:00:00.000Z,0.45,15.37,0.88,0.68,1.55,0.886,583
2020-03-10T00:00:00.000Z,0.43,3.88,0.76,0.6,1,0.405,585
2020-03-11T00:00:00.000Z,0.4,9.41,0.55,0.5,0.75,0.846,586
2020-03-12T00:00:00.000Z,0.4,1.88,0.64,0.55,0.76,0.228,524
2020-03-13T00:00:00.000Z,0.55,4.58,0.91,0.75,1.4,0.94,547
2020-03-14T00:00:00.000Z,0.56,5.09,2.04,1.56,2.62,0.776,547
2020-03-15T00:00:00.000Z,0.66,4.26,1.22,0.99,2.04,0.83,289
2020-03-16T00:00:00.000Z,0.95,6.3,2.54,1.52,3.31,1.137,584
2020-03-17T00:00:00.000Z,1.28,13.58,3.19,2.43,4.42,1.482,586
2020-03-18T00:00:00.000Z,1.75,12.7,5.75,4.09,7.25,2.025,514
2020-03-19T00:00:00.000Z,4.7,16.1,9.22,8.24,10.43,2.135,574
2020-03-20T00:00:00.000Z,7.08,17.14,11.28,10.02,13.78,2.176,492
2020-03-21T00:00:00.000Z,1,16.17,3.51,1.95,8.3,4.089,492
2020-03-22T00:00:00.000Z,1.12,5,2.38,1.66,3.28,0.939,486
2020-03-23T00:00:00.000Z,0.94,5.42,1.74,1.47,2.12,0.562,482
2020-03-24T00:00:00.000Z,1.46,11.36,3.08,2.42,4.5,1.363,499
2020-03-25T00:00:00.000Z,2.24,7.56,4.28,3.7,5.22,1.01,476
2020-03-26T00:00:00.000Z,2.95,9.1,4.7,3.96,6.08,1.297,460
2020-03-27T00:00:00.000Z,2.86,8.4,5.21,4.3,6.29,1.284,413
2020-03-28T00:00:00.000Z,2.62,13.72,7.35,4.86,10.27,2.99,192
2020-03-29T00:00:00.000Z,0.7,12.36,4.28,3.36,8.46,3.299,371
2020-03-30T00:00:00.000Z,0.87,8.22,2.82,2.1,3.34,1.071,146
2020-03-31T00:00:00.000Z,0.85,8.3,2.54,2.04,3.43,1.556,348
2020-04-01T00:00:00.000Z,3.42,11.65,6,4.76,7.84,1.759,243
2020-04-02T00:00:00.000Z,5.52,13.62,7.88,6.99,9.49,1.738,489
2020-04-03T00:00:00.000Z,1.5,9.84,5.09,3.75,7.07,1.986,499
2020-04-04T00:00:00.000Z,2.71,11.55,4.34,3.89,5.24,1.162,549
2020-04-05T00:00:00.000Z,2.58,7.8,4.76,4.09,5.62,1.012,527
2020-04-06T00:00:00.000Z,1.85,6.92,4.09,2.94,4.91,1.18,518
2020-04-07T00:00:00.000Z,2.37,8.19,4.76,3.66,5.65,1.327,454
2020-04-08T00:00:00.000Z,3.32,8.66,6.16,5.16,6.82,1.21,506
2020-04-09T00:00:00.000Z,2.75,9.32,6.22,3.64,7.07,1.771,486
2020-04-10T00:00:00.000Z,2.54,18.61,5.74,4.12,7.58,1.999,545
2020-04-11T00:00:00.000Z,1.6,8.74,3.45,2.62,5.78,1.709,158
2020-04-12T00:00:00.000Z,1.5,5.94,2.8,2.43,3.25,0.908,585
2020-04-13T00:00:00.000Z,1.28,10.92,3.63,2.2,4.37,1.865,576
2020-04-14T00:00:00.000Z,0.65,3.46,1.58,1.2,1.86,0.463,571
2020-04-15T00:00:00.000Z,1.12,7.22,2.57,2,3.22,0.935,521
2020-04-16T00:00:00.000Z,1.5,8.64,3.07,2.22,4.01,1.13,517
2020-04-17T00:00:00.000Z,1.27,12.05,3.9,2.25,4.59,1.368,583
2020-04-18T00:00:00.000Z,0.95,6.44,2.18,1.73,5.04,1.702,593
2020-04-19T00:00:00.000Z,1.03,7.8,2.38,2,2.76,1.11,566
2020-04-20T00:00:00.000Z,0.94,5.68,2.02,1.6,3.38,1.046,520
2020-04-21T00:00:00.000Z,0.95,3.54,1.85,1.41,2.31,0.532,381
2020-04-22T00:00:00.000Z,1.04,7.8,1.75,1.46,2.17,0.801,423
2020-04-23T00:00:00.000Z,1.46,4.58,2.6,2.06,3.12,0.651,475
2020-04-24T00:00:00.000Z,1.18,5.34,2.72,1.73,3.83,1.121,540
2020-04-25T00:00:00.000Z,0.99,8.19,3.35,1.86,4.21,1.608,509
2020-04-26T00:00:00.000Z,0.7,3.92,1.98,1.08,2.58,0.838,472
2020-04-27T00:00:00.000Z,0.6,3.5,2.34,1.98,2.67,0.534,268
2020-04-28T00:00:00.000Z,0.5,3.93,1.21,0.88,1.7,0.74,411
2020-04-29T00:00:00.000Z,0.45,3.28,0.98,0.7,1.45,0.485,516
2020-04-30T00:00:00.000Z,0.4,4.59,0.6,0.55,0.8,0.35,538
2020-05-01T00:00:00.000Z,0.5,2.25,0.84,0.68,1.05,0.317,564
2020-05-02T00:00:00.000Z,0.55,3.57,1.1,0.92,1.54,0.555,544
2020-05-03T00:00:00.000Z,0.55,3.9,1.4,0.86,2.08,0.688,565
2020-05-04T00:00:00.000Z,0.52,6.3,1.72,1.1,2.54,1.281,535
2020-05-05T00:00:00.000Z,2.85,8.13,4.51,3.9,5.74,1.222,493
2020-05-06T00:00:00.000Z,0.65,4.78,1.52,1.07,2.9,1.004,599
2020-05-07T00:00:00.000Z,0.7,3.97,1.8,1.38,2.12,0.521,382
2020-05-08T00:00:00.000Z,0.75,4.45,1.67,1.35,2.18,0.616,330
2020-05-09T00:00:00.000Z,1.1,6.86,2.27,1.86,2.83,1.216,352
2020-05-10T00:00:00.000Z,0.9,7.25,2.09,1.34,5.09,1.918,246
2020-05-11T00:00:00.000Z,0.4,6.5,1.7,0.91,2.69,1.536,354
2020-05-12T00:00:00.000Z,0.55,3.78,1.51,1.2,1.75,0.496,480
2020-05-13T00:00:00.000Z,1.4,8.75,3.89,2.85,5.27,1.601,473
2020-05-14T00:00:00.000Z,5.01,11.15,7.18,6.62,8.46,1.282,458
2020-05-15T00:00:00.000Z,2.49,15.3,4.9,3.8,6.24,1.625,535
2020-05-16T00:00:00.000Z,1.66,12.4,5.25,3.56,7.99,2.841,333
2020-05-17T00:00:00.000Z,0.7,6.54,2.24,1.25,4.62,1.706,543
2020-05-18T00:00:00.000Z,0.65,4.82,1.65,1.04,2.88,1.039,469
2020-05-19T00:00:00.000Z,0.56,4.01,1,0.83,1.9,0.652,544
2020-05-20T00:00:00.000Z,0.6,5.14,1.28,0.85,1.95,0.958,555
2020-05-21T00:00:00.000Z,0.7,183.87,2.89,1.32,3.67,13.787,520
2020-05-22T00:00:00.000Z,0.63,9.44,2.2,1.25,4.22,1.636,508
2020-05-23T00:00:00.000Z,0.47,7.3,1.1,0.83,2.13,1.369,484
2020-05-24T00:00:00.000Z,0.5,3.47,0.8,0.63,0.99,0.32,540
2020-05-25T00:00:00.000Z,0.5,4.07,1.23,0.9,1.79,0.669,549
2020-05-26T00:00:00.000Z,0.5,4.7,1.43,0.8,2.42,0.934,504
2020-05-27T00:00:00.000Z,0.47,4.26,1.14,0.63,1.87,0.818,524
2020-05-28T00:00:00.000Z,0.5,3.53,1.5,0.8,1.87,0.603,542
2020-05-29T00:00:00.000Z,0.5,2.1,0.8,0.63,0.97,0.274,512
2020-05-30T00:00:00.000Z,0.5,3.93,0.7,0.6,0.83,0.275,371
2020-05-31T00:00:00.000Z,0.4,2.2,0.7,0.6,1.12,0.401,503
2020-06-01T00:00:00.000Z,0.5,2.52,0.8,0.7,1.1,0.32,492
2020-06-02T00:00:00.000Z,0.5,3.53,1.07,0.7,1.6,0.592,538
2020-06-03T00:00:00.000Z,0.6,4.4,1.3,1.03,1.6,0.463,459
2020-06-04T00:00:00.000Z,0.5,15.17,1.03,0.83,1.3,0.936,537
2020-06-05T00:00:00.000Z,0.43,3.5,1.07,0.7,1.87,0.717,455
2020-06-06T00:00:00.000Z,0.4,2,0.6,0.5,0.7,0.202,480
2020-06-07T00:00:00.000Z,0.5,2.5,0.77,0.63,0.9,0.219,544
2020-06-08T00:00:00.000Z,0.5,3.17,1.03,0.8,1.3,0.361,530
2020-06-09T00:00:00.000Z,1.03,7.4,3.82,2.13,5.07,1.599,498
2020-06-10T00:00:00.000Z,1.73,8.19,4.8,3.97,5.6,1.178,522
2020-06-11T00:00:00.000Z,0.77,8.19,2.4,1.6,4,1.515,567
2020-06-12T00:00:00.000Z,0.4,5.5,1.27,0.6,1.87,0.903,577
2020-06-13T00:00:00.000Z,0.5,2.4,0.9,0.7,1.12,0.295,545
2020-06-14T00:00:00.000Z,0.6,3.2,1.09,0.9,1.4,0.385,348
2020-06-15T00:00:00.000Z,0.8,6.2,1.63,1.3,2.2,0.85,565
2020-06-16T00:00:00.000Z,0.83,4.17,1.77,1.5,2.1,0.584,574
2020-06-17T00:00:00.000Z,0.4,9.17,2.59,0.69,4.72,2.151,556
2020-06-18T00:00:00.000Z,0.4,5.7,0.7,0.6,0.93,0.497,516
2020-06-19T00:00:00.000Z,0.5,9.5,1,0.8,1.27,0.712,492
2020-06-20T00:00:00.000Z,0.5,2.7,1,0.8,1.2,0.327,583
2020-06-21T00:00:00.000Z,0.6,8.23,1.2,0.92,1.5,0.492,585
2020-06-22T00:00:00.000Z,0.4,2.27,1.1,0.73,1.4,0.407,486
2020-06-23T00:00:00.000Z,0.8,3.2,1.4,1.17,1.7,0.428,524
2020-06-24T00:00:00.000Z,0.5,3.6,1.1,0.83,1.93,0.723,588
2020-06-25T00:00:00.000Z,0.5,2.63,1.07,0.83,1.3,0.348,571
2020-06-26T00:00:00.000Z,0.9,6.6,2.02,1.57,2.77,0.903,566
2020-06-27T00:00:00.000Z,0.8,11.53,2.4,1.77,3.17,1.062,521
2020-06-28T00:00:00.000Z,0.5,5.03,1.3,0.8,2.57,1.122,451
2020-06-29T00:00:00.000Z,0.4,2.4,0.63,0.5,0.8,0.237,483
2020-06-30T00:00:00.000Z,0.47,132.27,0.8,0.6,1,6.271,472
2020-07-01T00:00:00.000Z,0.4,2.37,0.9,0.7,1.23,0.378,441
2020-07-02T00:00:00.000Z,0.5,2.2,0.9,0.8,1.1,0.258,456
2020-07-03T00:00:00.000Z,0.5,6.5,0.9,0.7,1.1,0.526,472
2020-07-04T00:00:00.000Z,0.6,3.43,1.1,0.83,1.37,0.428,496
2020-07-05T00:00:00.000Z,0.4,1.87,0.7,0.53,0.9,0.285,474
2020-07-06T00:00:00.000Z,0.5,1.8,0.75,0.6,0.9,0.227,280
2020-07-07T00:00:00.000Z,0.4,2.6,0.9,0.7,1.17,0.36,416
2020-07-08T00:00:00.000Z,0.5,2.78,0.9,0.7,1.1,0.332,445
2020-07-09T00:00:00.000Z,0.4,3.17,0.9,0.67,1.2,0.395,472
2020-07-10T00:00:00.000Z,0.5,1.9,0.97,0.8,1.1,0.239,458
2020-07-11T00:00:00.000Z,0.5,12.13,1.12,0.7,1.59,0.935,333
2020-07-12T00:00:00.000Z,0.5,3.4,1.07,0.8,1.47,0.456,435
2020-07-13T00:00:00.000Z,0.5,2.52,0.9,0.7,1.3,0.388,415
2020-07-14T00:00:00.000Z,0.6,2.77,1.2,0.97,1.5,0.393,445
2020-07-15T00:00:00.000Z,0.5,5.57,1.1,0.8,2,1.078,360
2020-07-16T00:00:00.000Z,0.5,3.1,1.4,1,1.87,0.536,339
2020-07-17T00:00:00.000Z,0.5,19.07,1.27,1,1.6,1.126,476
2020-07-18T00:00:00.000Z,0.7,3.33,1.9,1.5,2.23,0.516,294
2020-07-19T00:00:00.000Z,1.03,3.8,2.29,1.93,2.6,0.519,175
2020-07-20T00:00:00.000Z,0.8,4.13,2.2,1.9,2.63,0.586,190
2020-07-21T00:00:00.000Z,0.8,4.93,2.5,1.5,3.05,0.966,209
2020-07-22T00:00:00.000Z,0.7,3.5,1.4,1.12,1.8,0.526,274
2020-07-23T00:00:00.000Z,0.6,4,1.3,0.97,2.13,0.684,304
2020-07-24T00:00:00.000Z,0.47,72.5,1.33,0.72,1.7,4.929,385
2020-07-25T00:00:00.000Z,0.9,2.2,1.4,1.23,1.67,0.313,83
2020-07-26T00:00:00.000Z,0.4,2.43,0.9,0.7,1.6,0.537,447
2020-07-27T00:00:00.000Z,0.5,3.1,0.9,0.7,1.2,0.349,281
2020-07-28T00:00:00.000Z,0.5,2.73,1.03,0.9,1.27,0.299,430
2020-07-29T00:00:00.000Z,0.5,2.6,1.09,0.8,1.4,0.405,332
2020-07-30T00:00:00.000Z,0.5,355.27,0.9,0.7,1.2,17.484,424
2020-07-31T00:00:00.000Z,0.67,3.57,1.27,1,1.6,0.499,424
2020-08-01T00:00:00.000Z,1,4.53,2.2,1.7,2.83,0.726,423
2020-08-02T00:00:00.000Z,0.97,9.63,3.6,1.77,6,2.325,424
2020-08-03T00:00:00.000Z,0.8,5.53,2.9,2.29,3.7,1.051,413
2020-08-04T00:00:00.000Z,0.7,5.3,1.63,1.27,2.06,0.903,458
2020-08-05T00:00:00.000Z,0.5,3.6,1.27,0.77,1.73,0.588,517
2020-08-06T00:00:00.000Z,0.6,3.37,1.1,0.87,1.53,0.464,382
2020-08-07T00:00:00.000Z,1.23,4.8,2.47,2.06,2.93,0.622,517
2020-08-08T00:00:00.000Z,1.07,8,2.8,1.97,4.4,1.381,465
2020-08-09T00:00:00.000Z,1.77,7.57,4.01,2.7,5.33,1.442,526
2020-08-10T00:00:00.000Z,1.97,10.19,4.59,3.13,6.43,1.915,518
2020-08-11T00:00:00.000Z,2.2,8.43,4.45,3.13,6,1.621,522
2020-08-12T00:00:00.000Z,1.87,9.57,5.37,3.59,7.1,1.852,525
2020-08-13T00:00:00.000Z,1.47,10.02,3.6,2.73,6.2,2.032,522
2020-08-14T00:00:00.000Z,0.9,4.59,2.29,1.8,2.9,0.733,458
2020-08-15T00:00:00.000Z,0.5,9.5,1.83,0.87,2.7,1.078,532
2020-08-16T00:00:00.000Z,0.73,5.9,2.22,1.33,3.17,1.084,528
2020-08-17T00:00:00.000Z,0.5,4,1.3,0.93,1.7,0.495,530
2020-08-18T00:00:00.000Z,0.43,2.5,0.9,0.7,1.37,0.433,526
2020-08-19T00:00:00.000Z,0.5,2.1,0.8,0.6,1,0.326,514
2020-08-20T00:00:00.000Z,0.5,4.53,0.97,0.8,1.19,0.362,521
2020-08-21T00:00:00.000Z,0.5,2.9,1.5,0.97,1.8,0.505,517
2020-08-22T00:00:00.000Z,0.5,2.9,1.2,0.87,1.63,0.502,466
2020-08-23T00:00:00.000Z,0.5,2.37,0.8,0.7,1,0.295,502
2020-08-24T00:00:00.000Z,0.5,9.8,0.8,0.63,1,0.713,435
2020-08-25T00:00:00.000Z,0.4,2.9,0.8,0.6,1,0.305,437
2020-08-26T00:00:00.000Z,0.4,1.57,0.6,0.5,0.7,0.162,451
2020-08-27T00:00:00.000Z,0.4,2.37,0.93,0.73,1.23,0.375,517
2020-08-28T00:00:00.000Z,0.4,3.8,0.9,0.7,1.43,0.523,463
2020-08-29T00:00:00.000Z,0.5,52.2,1.03,0.9,1.2,2.36,473
2020-08-30T00:00:00.000Z,0.6,11.17,2.02,1.4,2.83,1.09,467
2020-08-31T00:00:00.000Z,0.7,6.27,1.3,1.07,1.9,0.848,468
2020-09-01T00:00:00.000Z,1.2,8.97,4.76,3.75,5.67,1.354,405
2020-09-02T00:00:00.000Z,0.7,11.97,3,1.69,8.14,3.46,477
2020-09-03T00:00:00.000Z,0.7,9.47,1.8,1.19,2.97,1.137,464
2020-09-04T00:00:00.000Z,0.7,9.23,1.8,1.23,2.29,1.244,480
2020-09-05T00:00:00.000Z,1,5.8,2.6,1.7,3.53,1.028,481
2020-09-06T00:00:00.000Z,1,6.7,2,1.53,3.5,1.229,475
2020-09-07T00:00:00.000Z,0.7,3.73,1.7,1.2,2.15,0.608,445
2020-09-08T00:00:00.000Z,0.9,6.2,2.72,1.77,3.5,1.142,376
2020-09-09T00:00:00.000Z,0.9,9.4,2.92,1.65,4.79,1.743,400
2020-09-10T00:00:00.000Z,1.8,6.13,3.3,2.9,4.2,0.872,347
2020-09-11T00:00:00.000Z,1.2,11.5,4.34,2.27,6.6,2.519,318
2020-09-12T00:00:00.000Z,1.5,8.77,5,2.29,6.49,2.122,293
2020-09-13T00:00:00.000Z,1.7,9.52,4.94,3.23,7.13,2.035,362
2020-09-14T00:00:00.000Z,3.9,28.3,6.8,5.53,8.8,2.378,294
2020-09-15T00:00:00.000Z,3.43,13.6,7.6,5.07,9.8,2.562,263
2020-09-16T00:00:00.000Z,6.5,12.13,9.07,8,9.9,1.289,38
2020-09-17T00:00:00.000Z,3.3,23.17,11.6,7.62,17.13,5.066,153
2020-09-18T00:00:00.000Z,3.23,11.93,6.6,4.55,8.36,2.279,325
2020-09-19T00:00:00.000Z,1.1,14.97,4.4,3.7,5.83,2.663,321
2020-09-20T00:00:00.000Z,2.63,14.13,6.63,4.69,11.52,3.554,241
2020-09-21T00:00:00.000Z,3.47,11.33,6,4.9,6.89,1.347,229
2020-09-22T00:00:00.000Z,2.6,13.1,5.2,4.09,9.36,2.937,346
2020-09-23T00:00:00.000Z,1.8,12.6,3.9,3.3,5.83,1.84,407
2020-09-24T00:00:00.000Z,0.73,10.73,1.8,1.2,3.04,2.54,468
2020-09-25T00:00:00.000Z,0.5,4.5,0.9,0.7,1.25,0.455,353
2020-09-26T00:00:00.000Z,0.5,10.17,0.82,0.63,1.2,0.837,282
2020-09-27T00:00:00.000Z,0.4,3.9,0.6,0.5,1.72,0.951,229
2020-09-28T00:00:00.000Z,0.53,4.4,1.49,0.9,2.62,0.913,272
2020-09-29T00:00:00.000Z,0.5,17.07,2.1,1.21,3.5,2.135,261
2020-09-30T00:00:00.000Z,2.77,12.47,4.22,3.63,5.77,1.848,396
2020-10-01T00:00:00.000Z,0.87,13.8,6.92,2.64,9.15,3.585,316
2020-10-02T00:00:00.000Z,0.8,5,2.67,2.12,3.1,0.797,281
2020-10-03T00:00:00.000Z,0.5,4.57,1,0.8,1.45,0.787,273
2020-10-04T00:00:00.000Z,0.4,3.7,0.67,0.55,0.9,0.599,321
2020-10-05T00:00:00.000Z,0.5,2.57,0.6,0.5,0.83,0.302,321
2020-10-06T00:00:00.000Z,0.4,3.1,0.9,0.7,1.2,0.419,344
2020-10-07T00:00:00.000Z,0.5,8.43,0.9,0.73,1.2,0.575,338
2020-10-08T00:00:00.000Z,0.77,25.27,1.27,1.1,1.53,1.543,324
2020-10-09T00:00:00.000Z,1.2,26.4,2.06,1.77,2.7,1.561,315
2020-10-10T00:00:00.000Z,0.73,14.37,3.89,2.22,6,2.777,420
2020-10-11T00:00:00.000Z,0.7,13.18,5.26,2.5,7.1,2.634,440
2020-10-12T00:00:00.000Z,1.33,11,5.22,3.6,6.8,1.961,350
2020-10-13T00:00:00.000Z,1,29.9,5.8,4.5,7.59,2.963,420
2020-10-14T00:00:00.000Z,1.9,17.97,7.5,5.99,10.99,3.408,397
2020-10-15T00:00:00.000Z,1.77,17.47,6.22,4.48,7.85,2.531,416
2020-10-16T00:00:00.000Z,1.7,17.2,6.8,4.67,8.3,2.526,431
2020-10-17T00:00:00.000Z,3.5,34.6,8.77,7.2,12.97,3.922,441
2020-10-18T00:00:00.000Z,5.37,19.57,11.4,9.77,13.37,2.989,447
2020-10-19T00:00:00.000Z,2.2,53.57,9.83,4.7,12.05,4.729,437
2020-10-20T00:00:00.000Z,3.2,31.27,9.09,6.83,10.62,3.023,452
2020-10-21T00:00:00.000Z,3.1,27.1,7.67,6.17,8.69,2.819,439
2020-10-22T00:00:00.000Z,1.7,23.77,5.73,3.73,7.35,2.87,429
2020-10-23T00:00:00.000Z,1.23,8.19,3.53,2.82,4.5,1.328,413
2020-10-24T00:00:00.000Z,0.6,9.57,1.67,1.1,4.03,2.226,432
2020-10-25T00:00:00.000Z,0.8,7.37,3.1,2.02,4.3,1.564,479
2020-10-26T00:00:00.000Z,0.56,47.1,2.87,1.27,4.09,2.876,475
2020-10-27T00:00:00.000Z,0.6,13.8,1.9,1.19,4.5,1.951,449
2020-10-28T00:00:00.000Z,0.5,28.53,1.1,0.9,1.6,2.328,460
2020-10-29T00:00:00.000Z,0.5,11.67,1.1,0.9,1.57,1.384,465
2020-10-30T00:00:00.000Z,0.5,10.53,1.1,0.7,2.69,1.539,481
2020-10-31T00:00:00.000Z,1.8,14.83,3.7,3.1,7.87,3.281,483
2020-11-01T00:00:00.000Z,0.7,23.3,4.3,1.2,5.85,2.828,456
